<trainsetNo>1</trainsetNo><version>null</version><modversion>null</modversion><file>genus_wordConditionalProbList</file>
12	-0.64589435
8	-0.5576017
22	-0.5576017
24	-0.5576017
25	-0.5576017
14	-0.6155889
16	-0.6155889
5	-0.6155889
12	-0.6155889
11	-0.64589435
0	-0.35437346
1	-0.35437346
2	-0.35437346
4	-0.35437346
8	-0.35437346
9	-0.35437346
10	-0.35437346
11	-0.35437346
17	-0.35437346
18	-0.35437346
19	-0.35437346
22	-0.35437346
15	-0.64589435
2	-0.64589435
4	-0.64589435
1	-0.6155889
2	-0.6155889
21	-0.64589435
11	-0.64589435
2	-0.64589435
14	-0.586175
16	-0.586175
20	-0.586175
18	-0.6155889
19	-0.6155889
0	-0.45083374
8	-0.45083374
9	-0.45083374
10	-0.45083374
15	-0.45083374
22	-0.45083374
27	-0.45083374
29	-0.45083374
6	-0.40144092
7	-0.40144092
12	-0.40144092
13	-0.40144092
17	-0.40144092
21	-0.40144092
22	-0.40144092
24	-0.40144092
25	-0.40144092
28	-0.40144092
19	-0.64589435
0	-0.0080972025
1	-0.0080972025
2	-0.0080972025
3	-0.0080972025
4	-0.0080972025
5	-0.0080972025
6	-0.0080972025
7	-0.0080972025
8	-0.0080972025
9	-0.0080972025
10	-0.0080972025
11	-0.0080972025
12	-0.0080972025
13	-0.0080972025
14	-0.0080972025
15	-0.0080972025
16	-0.0080972025
17	-0.0080972025
18	-0.0080972025
19	-0.0080972025
20	-0.0080972025
21	-0.0080972025
22	-0.0080972025
23	-0.0080972025
24	-0.0080972025
25	-0.0080972025
26	-0.0080972025
27	-0.0080972025
28	-0.0080972025
29	-0.0080972025
8	-0.5576017
9	-0.5576017
10	-0.5576017
18	-0.5576017
22	-0.6155889
26	-0.6155889
14	-0.6155889
16	-0.6155889
5	-0.64589435
12	-0.6155889
18	-0.6155889
3	-0.64589435
11	-0.64589435
1	-0.64589435
7	-0.64589435
5	-0.64589435
1	-0.64589435
1	-0.64589435
7	-0.5298222
13	-0.5298222
14	-0.5298222
15	-0.5298222
24	-0.5298222
11	-0.64589435
24	-0.64589435
13	-0.64589435
2	-0.6155889
17	-0.6155889
0	-0.3776303
1	-0.3776303
2	-0.3776303
4	-0.3776303
8	-0.3776303
9	-0.3776303
10	-0.3776303
11	-0.3776303
18	-0.3776303
19	-0.3776303
22	-0.3776303
14	-0.6155889
15	-0.6155889
24	-0.64589435
2	-0.64589435
1	-0.64589435
11	-0.64589435
25	-0.586175
27	-0.586175
29	-0.586175
22	-0.64589435
26	-0.64589435
7	-0.6155889
28	-0.6155889
1	-0.6155889
2	-0.6155889
0	-0.11075138
3	-0.11075138
5	-0.11075138
6	-0.11075138
7	-0.11075138
