"DLT0.LOT08" "DLT0.LOT05" "DLT0.LOT03" "DLT0.LOT07" "DLT0.LOT06" "DLT0.LOT01" "DLT0.LOT04" "DLT0.LOT10" "MVT0.LOT05" "MVT0.LOT01" "MVT0.LOT06" "MVT0.LOT07" "MVT0.LOT03" "MVT0.LOT09" "MVT0.LOT08" "MVT0.LOT10" "BHT0.LOT01" "BHT0.LOT07" "BHT0.LOT06" "BHT0.LOT03" "BHT0.LOT10" "BHT0.LOT05" "BHT0.LOT04" "BHT0.LOT08" "VHT0.LOT02" "VHT0.LOT10" "VHT0.LOT03" "VHT0.LOT01" "VHT0.LOT08" "VHT0.LOT06" "VHT0.LOT07" "VHT0.LOT04" "SFT0.LOT08" "SFT0.LOT07" "SFT0.LOT06" "SFT0.LOT03" "SFT0.LOT02" "SFT0.LOT05" "SFT0.LOT04" "SFT0.LOT01" "FST0.LOT07" "FST0.LOT08" "FST0.LOT05" "FST0.LOT06" "FST0.LOT01" "FST0.LOT03" "FST0.LOT10" "FST0.LOT02" "FCT0.LOT06" "FCT0.LOT10" "FCT0.LOT05" "FCT0.LOT03" "FCT0.LOT08" "FCT0.LOT02" "FCT0.LOT07" "FCT0.LOT01" "CDT0.LOT10" "CDT0.LOT08" "CDT0.LOT05" "CDT0.LOT04" "CDT0.LOT06" "CDT0.LOT09" "CDT0.LOT07" "CDT0.LOT02"
"MVT0.LOT06" 0.510544394319957 0.467858395715833 0.465959865467205 0.439649000177175 0.467658569676008 0.447901244128996 0.425127543663071 0.404368599697033 0.273471861319592 0.29793397494225 0 0.253259505374241 0.306914795356639 0.30379091446508 0.325033677106235 0.414663864789802 0.629431901103146 0.545996589662117 0.53909891525194 0.5422599958444 0.509465162709856 0.568914019627948 0.512673034579844 0.536856464992182 0.508662276920915 0.564658161230757 0.547409028951119 0.507350187425795 0.497869923819701 0.517575880444173 0.559867043893504 0.554366902110326 0.644842028189639 0.609035044946173 0.58250349212239 0.604287388251791 0.595785391005113 0.678042441943905 0.660718568691803 0.600565181122866 0.539595636092196 0.546546219369445 0.554398130769125 0.522202989709505 0.587987375279204 0.535138361682499 0.512441125126144 0.535879392028309 0.640843859266599 0.582306683326806 0.571555686103653 0.565194467252849 0.532355700802771 0.536262833932981 0.544967648977652 0.566980535037293 0.55531035374392 0.546648860384621 0.557894258429489 0.554445967136898 0.574766241555758 0.551720438873895 0.578010774198206 0.57840158683299
"MVT0.LOT07" 0.547369204687347 0.524754533211148 0.521047389001024 0.456958393536228 0.485726017134476 0.460953174239585 0.4555413075853 0.444938676029275 0.289862677029017 0.337946954835671 0.253259505374241 0 0.346199648894641 0.306655012724963 0.346867441654811 0.422701541133749 0.642402931088366 0.54340862965748 0.527590225570545 0.54365104370009 0.523530665488096 0.555348939396599 0.500727271711282 0.509902347384096 0.497941768229227 0.548509717047629 0.530123153841303 0.514605341821109 0.493562633179888 0.518606130711394 0.576075845956468 0.549347425905789 0.653434144436753 0.616848275118026 0.588722608230893 0.631236753279965 0.610250032690376 0.698332981265006 0.677642693584495 0.575404719945154 0.50594934657957 0.504923053651948 0.533262253763151 0.492235102484767 0.57404498048649 0.5223404196774 0.495026531936945 0.526189931182942 0.694089622921695 0.608993771647814 0.614671816476938 0.616396444758533 0.58200352926723 0.545364854768565 0.597315079242969 0.610045934491781 0.631291630457029 0.596862063098996 0.584810398261935 0.600591110549564 0.634640795176089 0.623351200213077 0.64574652792656 0.632076938705785
"MVT0.LOT03" 0.530551346352012 0.511505776698253 0.486835269976669 0.447003653356042 0.508621164756218 0.44766752993468 0.451915045279627 0.457363773770649 0.37488447497998 0.343581183944956 0.306914795356639 0.346199648894641 0 0.31342620450036 0.319656128182645 0.394802735580296 0.601730765475629 0.557845470321235 0.553467128507847 0.542262138434813 0.543585020538865 0.56436260108852 0.489441648738561 0.5192326590413 0.518041994643654 0.566364401246055 0.542224141984658 0.563315285983225 0.535023790670133 0.53254374417169 0.568988591810866 0.5469996945256 0.614548637522504 0.564819086486566 0.547179569952841 0.551410364324718 0.53875041138547 0.638908002111625 0.62132368211692 0.54325602405809 0.540689508633558 0.468893785168263 0.482336356616778 0.439208358252156 0.524851208847562 0.496687670217395 0.479990031087267 0.507928875129157 0.61484272473216 0.585815891822474 0.538345367577808 0.54473275586053 0.504249329758713 0.532995141094764 0.515821082993934 0.56315367575969 0.583113304188489 0.557365071883102 0.598124680978515 0.589218243625245 0.604741320608448 0.595103138742387 0.610552522522851 0.590964742601423
"MVT0.LOT09" 0.581858619446844 0.561389507177225 0.556909874805107 0.541940992084304 0.578507767301895 0.520159351244357 0.508703313491183 0.525283431355643 0.346475899172848 0.285157281025665 0.30379091446508 0.306655012724963 0.31342620450036 0 0.275009034908713 0.301350112557729 0.633983261579436 0.558958059179167 0.598878215190138 0.550668197097647 0.536802925927245 0.582549247844997 0.533692606525417 0.512692474613782 0.523353074826764 0.543694650373473 0.577547975939751 0.548802288803335 0.506035573933492 0.542897513799052 0.585420165700196 0.563613083190647 0.622602793390543 0.609457718222483 0.601913657013781 0.625434661468749 0.577590740870107 0.68016333235431 0.648736364148268 0.562169828298771 0.596010834160198 0.537851023174869 0.533442517495428 0.506863975736644 0.614952362845132 0.588067016889618 0.543120467717271 0.60339688571074 0.65303851631514 0.608383479574795 0.607813838350188 0.606641872054016 0.584881414883 0.567690806277265 0.598766325910052 0.620157792975066 0.6059292560985 0.597205750646804 0.618982623327615 0.620847794082123 0.61766903522533 0.631271143752741 0.628141446357996 0.618823955046969
"MVT0.LOT08" 0.580395864796411 0.548187793684124 0.539252984691498 0.511408590539455 0.560404447118123 0.510243957506191 0.496515274449253 0.507012034804695 0.33729299388136 0.289895410318546 0.325033677106235 0.346867441654811 0.319656128182645 0.275009034908713 0 0.291727470344961 0.624670101989327 0.558190037258014 0.58221533500216 0.554759852107293 0.542593987861014 0.580632908372437 0.565723127354127 0.534105746748091 0.537164860443352 0.585228943584028 0.597370409120324 0.57906747727194 0.535321851992738 0.562967706904833 0.607837410094489 0.59584797773973 0.581858330897927 0.604186929180353 0.588052972668357 0.584226167895407 0.572210511176686 0.62517403730757 0.618227803450498 0.537024017417731 0.553351652732075 0.506703675782928 0.535894965784939 0.502890698557954 0.578160966861463 0.558903116039776 0.534507193302656 0.566247715961517 0.62171859216444 0.594685410452887 0.603645293806062 0.611692897010031 0.562125058347347 0.563646094843922 0.593954853593196 0.611041872275747 0.602980778928323 0.568854087518515 0.606674628208858 0.631959847180858 0.617284039302282 0.603037384256282 0.626278725079392 0.610445389565099
"MVT0.LOT10" 0.635926391832718 0.620876772484999 0.613084717519199 0.601139560904433 0.648245565692073 0.610530797953751 0.577835213739624 0.601618776821046 0.418436745910803 0.373232452773583 0.414663864789802 0.422701541133749 0.394802735580296 0.301350112557729 0.291727470344961 0 0.625441137170245 0.577739259825556 0.627195589868401 0.579959622555936 0.578951989367946 0.626410717814831 0.619919567699441 0.563370517171333 0.529812440364672 0.578835929725469 0.637204162283067 0.591000216714569 0.570029983554836 0.579800670586 0.612795414810201 0.632211837444684 0.653577344011109 0.654568618708475 0.643699570883285 0.652890115235587 0.636989348045132 0.68462112414179 0.666738898697977 0.585464733932513 0.638447511210212 0.607642596845029 0.632174682770701 0.582618536501473 0.655792011044707 0.647295464849351 0.632636086157763 0.654390713724298 0.670207915820532 0.659624539797163 0.65775742111 0.683675941408997 0.649670655141739 0.633169498942558 0.654691790727236 0.677989034956876 0.647385273666191 0.633969899450967 0.696412995889997 0.686198553348575 0.672621284090901 0.65533849714407 0.679188062264694 0.680288421318924
"BHT0.LOT01" 0.61341254331023 0.606790311911667 0.604617738249142 0.598685832226543 0.602172846893989 0.624164052907266 0.607088467480392 0.595795493526826 0.619534878137111 0.638000498588672 0.629431901103146 0.642402931088366 0.601730765475629 0.633983261579436 0.624670101989327 0.625441137170245 0 0.511509445753226 0.483110058212262 0.49560970921512 0.519315229363969 0.524039910101837 0.537642047221759 0.591700817738341 0.606087474350627 0.620117651663843 0.622810124621591 0.637125504679423 0.644900838567261 0.640026258488709 0.629953092016842 0.621187140516701 0.625251527618392 0.615081140273758 0.591864282629138 0.602065390424099 0.623641095550874 0.664549229933095 0.650383137389882 0.567064705887311 0.56044050000855 0.63204328953256 0.591013295312622 0.597507341911828 0.538803886493049 0.536588944822405 0.565214765567665 0.56268089563208 0.665496626035861 0.560482759118503 0.545420420688302 0.545427424361118 0.556544288605989 0.580830720937996 0.5426569619618 0.546110763850673 0.630391101597045 0.644984337228762 0.657029167079827 0.640567442119256 0.667683073501071 0.646105725217718 0.667815509707865 0.679176783149224
"BHT0.LOT07" 0.57621499437708 0.545416805659119 0.564608241315271 0.550308562786113 0.540968893078727 0.54674524468345 0.548742281237531 0.554446913667558 0.53539017937178 0.585911365748885 0.545996589662117 0.54340862965748 0.557845470321235 0.558958059179167 0.558190037258014 0.577739259825556 0.511509445753226 0 0.370140807025256 0.433231508289688 0.383264544778458 0.335688774174043 0.371266315028937 0.346251881952929 0.467982884368114 0.467796165367917 0.481669263929538 0.476794420643157 0.46614133191652 0.439146138449038 0.479687914405991 0.493252568149146 0.672176543110055 0.661505839315631 0.622776341004594 0.6372061956365 0.660028373533737 0.697130511086021 0.693967209823472 0.615076500201005 0.566155331681097 0.637268105210365 0.637077502740647 0.624214434294573 0.619667438329226 0.602246737482282 0.594569382958707 0.599153440772934 0.690657346138688 0.612428798150422 0.628214459857677 0.633270809616705 0.623975372589282 0.628596393965641 0.619699492667055 0.624393594098895 0.623981461937439 0.637437031338928 0.623306806098122 0.612462274281305 0.645935293754994 0.608216242018372 0.66380824542383 0.67490341184919
"BHT0.LOT06" 0.55227772180413 0.563524670412321 0.540375427683247 0.529990407645123 0.522173291515082 0.52678769237443 0.519106263194933 0.537152300801583 0.491978229659842 0.580690575354765 0.53909891525194 0.527590225570545 0.553467128507847 0.598878215190138 0.58221533500216 0.627195589868401 0.483110058212262 0.370140807025256 0 0.442752108585977 0.3825787135048 0.312774760050634 0.379390746461343 0.351347301945713 0.4540285080951 0.460590546992621 0.438883005437338 0.470152783032515 0.411793666366558 0.44952722941475 0.444737364594412 0.445746959413824 0.680095694418493 0.650564549807717 0.58068914732619 0.621293850361543 0.655842304611667 0.71179396267297 0.690494156544518 0.622602158961227 0.547606581737958 0.612003352851663 0.586020852771462 0.599675143826401 0.592942243129106 0.563724030062736 0.565819619303233 0.56768259976289 0.70673594475545 0.622580359109464 0.639463430795347 0.613647995606809 0.601267728177727 0.614977157340419 0.608627792977781 0.608841852668257 0.675253073029646 0.660284209542573 0.620977598431983 0.592972757279447 0.674205718079349 0.658721825695472 0.678338300368323 0.68116209000036
"BHT0.LOT03" 0.569531904426133 0.541665714403251 0.540858094990414 0.553962975529777 0.524149167351122 0.541552245726659 0.547840689031044 0.542651929033912 0.535841448469435 0.588864328729295 0.5422599958444 0.54365104370009 0.542262138434813 0.550668197097647 0.554759852107293 0.579959622555936 0.49560970921512 0.433231508289688 0.442752108585977 0 0.391522953313838 0.433324282704645 0.449164502443425 0.459914780138555 0.566872497659502 0.576597157425914 0.552728853119437 0.579861539093636 0.54174662947691 0.545526000941747 0.550525437698989 0.558852472716296 0.635218630989807 0.639813978302873 0.627415152132256 0.595781802519262 0.633393560684066 0.691266743513256 0.687919568392213 0.618329282054763 0.532698495215882 0.580033072888942 0.597328608404683 0.537386161869916 0.576526675881181 0.580093823994312 0.5797906135693 0.557841922169584 0.687840348732443 0.596637699577751 0.646404661350766 0.622325472125873 0.615793743961055 0.597429390427974 0.610020036893327 0.621098512856422 0.641490967912156 0.629542893754281 0.621394940573195 0.60954497608209 0.656018174951737 0.633964174559843 0.661658076672116 0.656638761744158
