	DLT0.LOT08	DLT0.LOT05	DLT0.LOT03	DLT0.LOT07	DLT0.LOT06	DLT0.LOT01	DLT0.LOT04	DLT0.LOT10	MVT0.LOT05	MVT0.LOT01	MVT0.LOT06	MVT0.LOT07	MVT0.LOT03	MVT0.LOT09	MVT0.LOT08	MVT0.LOT10	BHT0.LOT01	BHT0.LOT07	BHT0.LOT06	BHT0.LOT03	BHT0.LOT10	BHT0.LOT05	BHT0.LOT04	BHT0.LOT08	VHT0.LOT02	VHT0.LOT10	VHT0.LOT03	VHT0.LOT01	VHT0.LOT08	VHT0.LOT06	VHT0.LOT07	VHT0.LOT04	SFT0.LOT08	SFT0.LOT07	SFT0.LOT06	SFT0.LOT03	SFT0.LOT02	SFT0.LOT05	SFT0.LOT04	SFT0.LOT01	FST0.LOT07	FST0.LOT08	FST0.LOT05	FST0.LOT06	FST0.LOT01	FST0.LOT03	FST0.LOT10	FST0.LOT02	FCT0.LOT06	FCT0.LOT10	FCT0.LOT05	FCT0.LOT03	FCT0.LOT08	FCT0.LOT02	FCT0.LOT07	FCT0.LOT01	CDT0.LOT10	CDT0.LOT08	CDT0.LOT05	CDT0.LOT04	CDT0.LOT06	CDT0.LOT09	CDT0.LOT07	CDT0.LOT02
MVT0.LOT06	0.934289127837515	0.934033111452466	0.877026796381635	0.838112305854241	0.857228195937873	0.714029697900666	0.909199522102748	0.773937532002048	0.676309950503499	0.660692951015532	0	0.519883939238778	0.665642601126472	0.430448882061785	0.663594470046083	0.796466973886329	0.850657108721625	0.8552654036525	0.844598054275474	0.803720771462707	0.867810206519884	0.872077146270695	0.824799453831712	0.854668032087387	0.934118450247483	0.955453149001536	0.83273596176822	0.911418330773169	0.903823178016726	0.915002560163851	0.940092165898618	0.921915002560164	0.951442225635774	0.734084314729476	0.831541218637993	0.75652841781874	0.78426352619901	0.991466120498379	0.862092507253798	0.948455367810207	0.827359617682198	0.742191500256016	0.745861068441714	0.733657620754395	0.885816692268305	0.859617682198327	0.843915343915344	0.842379245605052	0.788274449564772	0.920293565454856	0.959634749957331	0.940774876258747	0.896740058030381	0.924731182795699	0.827530295272231	0.921829663765148	0.976019798600444	0.94410308926438	0.896313364055299	0.874807987711213	0.972606246799795	0.949564772145417	0.964925755248336	0.950674176480628
MVT0.LOT07	0.943505717699266	0.953149001536098	0.776241679467486	0.83589349718382	0.8742106161461	0.709762758149855	0.929936849291688	0.672213688342721	0.649428230073391	0.626216077828981	0.519883939238778	0	0.731097456903908	0.4873698583376	0.547192353643967	0.724099675712579	0.857910906298003	0.785287591739205	0.835722819593787	0.797576378221539	0.839733742959549	0.846646185355863	0.812937361324458	0.823860727086534	0.925499231950845	0.945468509984639	0.835808158388804	0.878733572281959	0.886926096603516	0.909882232462878	0.928656767366445	0.902031063321386	0.959464072367298	0.650025601638505	0.793224099675713	0.712749615975422	0.710445468509985	0.992746202423622	0.857569551117938	0.94273766854412	0.67673664447858	0.657194060419867	0.666666666666667	0.665301245946407	0.823690049496501	0.789042498719918	0.783068783068783	0.763952892985151	0.972179552824714	0.934971838197645	0.96663253114866	0.954770438641406	0.916282642089094	0.937190646868066	0.93642259771292	0.941457586618877	0.980457415941287	0.955965181771633	0.897849462365591	0.900324287421062	0.973032940774876	0.960488137907493	0.974398361495136	0.958098651647039
MVT0.LOT03	0.919610855094726	0.920720259429937	0.873357228195938	0.841952551629971	0.853387950162144	0.80568356374808	0.877965523126813	0.823690049496501	0.706093189964158	0.752773510838027	0.665642601126472	0.731097456903908	0	0.645587984297662	0.761478067929681	0.857569551117938	0.850486431131592	0.878818911076976	0.856374807987711	0.822665983956307	0.858337600273084	0.859447004608295	0.798344427376685	0.835466803208739	0.867468851339819	0.92831541218638	0.860129714968425	0.895374637310121	0.897678784775559	0.904761904761905	0.917221368834272	0.879757637822154	0.640552995391705	0.726659839563065	0.504096262160778	0.761990100699778	0.749957330602492	0.693036354326677	0.604881379074927	0.631251066734938	0.871394435910565	0.732889571599249	0.776839051032599	0.73399897593446	0.642003754906981	0.866786140979689	0.869175627240143	0.87352790578597	0.912186379928315	0.771889400921659	0.917904079194402	0.852961256187063	0.892985151049667	0.919098822324629	0.813620071684588	0.826591568527052	0.976019798600444	0.950844854070661	0.888803550093873	0.878733572281959	0.971326164874552	0.925669909540877	0.974483700290152	0.951442225635774
MVT0.LOT09	0.932497013142174	0.93710530807305	0.874125277351084	0.855692097627581	0.875405359276327	0.810121181088923	0.919269499914661	0.812339989759345	0.585168117426182	0.591653865847414	0.430448882061785	0.4873698583376	0.645587984297662	0	0.552056664959891	0.696023212152244	0.836234852363885	0.871309097115549	0.836661546338966	0.803294077487626	0.863628605564089	0.8615804744837	0.808073050008534	0.831029185867896	0.911930363543267	0.941969619388974	0.819252432155658	0.905188598736986	0.885987369858338	0.91952551629971	0.932411674347158	0.881976446492576	0.948711384195255	0.634152585765489	0.758832565284178	0.65147636115378	0.681259600614439	0.992831541218638	0.856204130397679	0.947004608294931	0.871650452295614	0.689452124935996	0.696108550947261	0.680064857484212	0.912869090288445	0.880269670592251	0.882488479262673	0.881123058542413	0.959122717187233	0.921744324970131	0.960573476702509	0.945468509984639	0.914831882573818	0.934289127837515	0.928059395801331	0.933521078682369	0.978494623655914	0.938044034818228	0.902884451271548	0.882573818057689	0.973203618364909	0.933606417477385	0.969619388974228	0.956135859361666
MVT0.LOT08	0.961853558627752	0.967144563918757	0.91389315582864	0.894094555384878	0.907492746202424	0.862348523638846	0.945639187574671	0.859190988223246	0.452124935995904	0.484041645331968	0.663594470046083	0.547192353643967	0.761478067929681	0.552056664959891	0	0.348950332821301	0.85978835978836	0.881464413722478	0.864396654719235	0.83205325140809	0.851169141491722	0.841952551629971	0.842720600785117	0.825908858166923	0.935739887352791	0.945639187574671	0.87173579109063	0.915514592933948	0.917221368834272	0.928400750981396	0.936593275302953	0.916026625704045	0.966803208738693	0.531575354155999	0.790407919440178	0.544290834613415	0.418757467144564	0.994538317118962	0.863031233998976	0.944359105649428	0.894521249359959	0.704130397678785	0.725465096432838	0.731609489674006	0.926096603515958	0.906724697047278	0.909796893667861	0.913295784263526	0.97857996245093	0.944956477214542	0.972350230414747	0.963816350913125	0.934886499402628	0.948967400580304	0.94589520395972	0.951612903225806	0.98557774364226	0.965181771633385	0.925755248335894	0.92447516641065	0.976702508960573	0.967059225123741	0.977299880525687	0.958781362007168
MVT0.LOT10	0.979604027991125	0.981908175456563	0.966291175968595	0.934971838197645	0.950588837685612	0.930960914831883	0.966888547533709	0.894094555384878	0.455453149001536	0.511179382147124	0.796466973886329	0.724099675712579	0.857569551117938	0.696023212152244	0.348950332821301	0	0.884195255162997	0.930448882061785	0.929766171701656	0.895203959720089	0.931387608806964	0.902201740911418	0.897593445980543	0.899044205495818	0.947857996245093	0.941372247823861	0.933691756272401	0.950418160095579	0.952807646356033	0.964413722478239	0.959378733572282	0.917136030039256	0.973715651135006	0.582778631165728	0.806707629288274	0.585424133811231	0.451271548045742	0.995733060249189	0.885816692268305	0.964925755248336	0.963901689708141	0.757381805768903	0.775302952722308	0.780167264038232	0.97542242703533	0.941969619388974	0.964072367298174	0.971923536439665	0.986601809182454	0.959037378392217	0.980798771121352	0.981993514251579	0.963048301757979	0.97363031233999	0.966803208738693	0.970643454514422	0.991807475678443	0.978323946065882	0.972094214029698	0.964755077658303	0.983444273766854	0.968424645844001	0.988564601467827	0.982761563406725
BHT0.LOT01	0.879074927462024	0.884451271548046	0.877197473971667	0.833162655743301	0.844086021505376	0.822665983956307	0.869602321215224	0.76352619901007	0.887523468168629	0.882488479262673	0.850657108721625	0.857910906298003	0.850486431131592	0.836234852363885	0.85978835978836	0.884195255162997	0	0.723246287762417	0.47857996245093	0.267537122375832	0.327274278887182	0.227427888718211	0.375064004096262	0.549496501109404	0.77931387608807	0.494794333504011	0.488820617852876	0.681515616999488	0.692694999146612	0.810035842293907	0.756784434203789	0.571087216248507	0.953831711896228	0.640040962621608	0.703191670933606	0.557006315070831	0.657876770779997	0.989759344598054	0.898190817545656	0.889230244068954	0.777351083802697	0.855180064857484	0.868066222904933	0.855009387267452	0.716760539341185	0.690732206861239	0.664959890766342	0.806878306878307	0.884621949138078	0.925072537975764	0.953234340331115	0.946321897934801	0.878477555896911	0.934033111452466	0.860897764123571	0.94026284348865	0.976958525345622	0.944273766854412	0.907748762587472	0.887438129373613	0.983614951356887	0.862433862433862	0.984297661717017	0.96415770609319
BHT0.LOT07	0.899726915855948	0.900238948626045	0.834016043693463	0.838795016214371	0.84852363884622	0.790407919440178	0.906298003072197	0.757552483358935	0.920976275814986	0.898446833930705	0.8552654036525	0.785287591739205	0.878818911076976	0.871309097115549	0.881464413722478	0.930448882061785	0.723246287762417	0	0.668202764976959	0.6384195255163	0.65915685270524	0.694828469022017	0.60889230244069	0.659924901860386	0.846134152585766	0.777777777777778	0.734937702679638	0.814644137224782	0.782983444273767	0.839136371394436	0.821044546850998	0.792541389315583	0.96279228537293	0.787250384024578	0.836234852363885	0.773596176821983	0.796979006656426	0.994623655913978	0.940860215053763	0.898532172725721	0.715992490186039	0.832479945383171	0.832223928998123	0.831455879842977	0.785714285714286	0.681600955794504	0.728622631848438	0.770097286226318	0.930704898446834	0.937190646868066	0.959122717187233	0.947943335040109	0.882232462877624	0.93463048301758	0.90194572452637	0.944615122034477	0.970387438129374	0.78110599078341	0.886328725038402	0.839819081754566	0.980030721966206	0.829066393582523	0.980201399556238	0.959549411162314
BHT0.LOT06	0.901604369346305	0.913551800648575	0.849974398361495	0.859873698583376	0.866530124594641	0.82147124082608	0.906468680662229	0.784860897764124	0.90058030380611	0.885304659498208	0.844598054275474	0.835722819593787	0.856374807987711	0.836661546338966	0.864396654719235	0.929766171701656	0.47857996245093	0.668202764976959	0	0.435910564942823	0.468766001024066	0.487028503157535	0.426096603515958	0.552398020139956	0.817972350230415	0.677334016043693	0.580133128520225	0.704898446833931	0.710360129714968	0.836661546338966	0.788957159924902	0.684331797235023	0.956135859361666	0.71189622802526	0.779399214883086	0.615292712066906	0.708482676224612	0.991295442908346	0.927803379416283	0.891705069124424	0.788786482334869	0.8584229390681	0.866444785799624	0.854497354497355	0.765830346475508	0.748079877112135	0.716760539341185	0.777692438982762	0.92515787677078	0.930448882061785	0.954258405871309	0.941201570233828	0.895374637310121	0.923280423280423	0.90194572452637	0.943249701314217	0.977982590885817	0.93778801843318	0.891193036354327	0.864311315924219	0.981908175456563	0.908431472947602	0.982249530636627	0.959890766342379
BHT0.LOT03	0.841099163679809	0.830858508277863	0.831541218637993	0.783324799453832	0.791175968595323	0.729390681003584	0.843488649940263	0.714285714285714	0.875490698071343	0.8742106161461	0.803720771462707	0.797576378221539	0.822665983956307	0.803294077487626	0.83205325140809	0.895203959720089	0.267537122375832	0.6384195255163	0.435910564942823	0	0.228281276668373	0.320959208055982	0.327188940092166	0.438214712408261	0.729390681003584	0.592848608977641	0.420634920634921	0.625021334698754	0.632957842635262	0.752432155657962	0.710957501280082	0.529015190305513	0.951868919610855	0.638931558286397	0.689708141321045	0.556067588325653	0.647124082607954	0.990868748933265	0.909967571257894	0.888120839733743	0.718467315241509	0.823434033111452	0.836234852363885	0.82010582010582	0.691073562041304	0.670336234852364	0.629288274449565	0.758064516129032	0.881720430107527	0.919610855094726	0.966803208738693	0.942652329749104	0.867554190134835	0.933691756272401	0.831285202252944	0.933691756272401	0.977811913295784	0.939921488308585	0.888291517323775	0.849718381976446	0.980969448711384	0.834954770438641	0.9810547875064	0.960744154292541
